Covered_Recipient_Type,Teaching_Hospital_ID,Teaching_Hospital_Name,Physician_Profile_ID,Physician_First_Name,Physician_Middle_Name,Physician_Last_Name,Recipient_Primary_Business_Street_Address_Line1,Recipient_Primary_Business_Street_Address_Line2,Recipient_City,Recipient_Zip_Code,Physician_Primary_Type,Physician_Specialty,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Name_of_Study,Research_Information_Link,Context_of_Research
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Eisai Inc.,100000000284,"Eisai Co., Ltd.",,1006.00,06/18/2015,Cash or cash equivalent,329669827,HALAVEN,,"A Randomized, Open-label, Multicenter, Phase 3 Study to Compare the Efficacy and Safety of Eribulin With Dacarbazine in Subjects With Soft Tissue Sarcoma",,11081002 Off Treatment Dec 11 2012
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,BioMarin Pharmaceutical Inc.,100000010405,BioMarin Pharmaceutical Inc.,CA,541.67,01/15/2015,Cash or cash equivalent,331922157,KUVAN,,PKU Demographics Outcomes and Safety Registry,,PKUDOS 01
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,BioMarin Pharmaceutical Inc.,100000010405,BioMarin Pharmaceutical Inc.,CA,416.67,02/09/2015,Cash or cash equivalent,331922163,KUVAN,,PKU Demographics Outcomes and Safety Registry,,PKUDOS 01
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,BioMarin Pharmaceutical Inc.,100000010405,BioMarin Pharmaceutical Inc.,CA,666.67,05/13/2015,Cash or cash equivalent,331922169,KUVAN,,PKU Demographics Outcomes and Safety Registry,,PKUDOS 01
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,BioMarin Pharmaceutical Inc.,100000010405,BioMarin Pharmaceutical Inc.,CA,750.00,08/19/2015,Cash or cash equivalent,331922173,KUVAN,,PKU Demographics Outcomes and Safety Registry,,PKUDOS 01
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,BioMarin Pharmaceutical Inc.,100000010405,BioMarin Pharmaceutical Inc.,CA,500.00,11/19/2015,Cash or cash equivalent,331922179,KUVAN,,PKU Demographics Outcomes and Safety Registry,,PKUDOS 01
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,BioMarin Pharmaceutical Inc.,100000010405,BioMarin Pharmaceutical Inc.,CA,500.00,01/15/2015,Cash or cash equivalent,331922185,KUVAN,,PKU Demographics Outcomes and Safety Registry,,PKUDOS 01
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,BioMarin Pharmaceutical Inc.,100000010405,BioMarin Pharmaceutical Inc.,CA,2708.33,01/15/2015,Cash or cash equivalent,331922191,KUVAN,,PKU Demographics Outcomes and Safety Registry,,PKUDOS 01
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,BioMarin Pharmaceutical Inc.,100000010405,BioMarin Pharmaceutical Inc.,CA,2083.33,02/09/2015,Cash or cash equivalent,331922199,KUVAN,,PKU Demographics Outcomes and Safety Registry,,PKUDOS 01
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,BioMarin Pharmaceutical Inc.,100000010405,BioMarin Pharmaceutical Inc.,CA,3333.33,05/13/2015,Cash or cash equivalent,331922207,KUVAN,,PKU Demographics Outcomes and Safety Registry,,PKUDOS 01
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,BioMarin Pharmaceutical Inc.,100000010405,BioMarin Pharmaceutical Inc.,CA,3750.00,08/19/2015,Cash or cash equivalent,331922217,KUVAN,,PKU Demographics Outcomes and Safety Registry,,PKUDOS 01
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,BioMarin Pharmaceutical Inc.,100000010405,BioMarin Pharmaceutical Inc.,CA,2500.00,11/19/2015,Cash or cash equivalent,331922225,KUVAN,,PKU Demographics Outcomes and Safety Registry,,PKUDOS 01
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,IOWA CITY,52242,,,"Sysmex America, Inc.",100000005567,"Sysmex America, Inc.",IL,5625.00,01/05/2015,Cash or cash equivalent,317792774,,,XN-L Clinical Study,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,"Sysmex America, Inc.",100000005567,"Sysmex America, Inc.",IL,11439.50,06/16/2015,Cash or cash equivalent,320815248,,,XN-L Clinical Study,,
Non-covered Recipient Entity,,,,,,,411 LAUREL STREET,SUITE 3262,DES MOINES,50314,,,"Dexcom, Inc.",100000010478,"Dexcom, Inc.",CA,47918.00,03/19/2015,Cash or cash equivalent,330948051,,,DIaMonD,,Outcome study
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Eisai Inc.,100000000284,"Eisai Co., Ltd.",,1006.00,06/18/2015,Cash or cash equivalent,329669825,HALAVEN,,"A Randomized, Open-label, Multicenter, Phase 3 Study to Compare the Efficacy and Safety of Eribulin With Dacarbazine in Subjects With Soft Tissue Sarcoma",,11081001 Off Treatment Arm B Sep 27 2012
Non-covered Recipient Entity,,,,,,,2024 NW 92nd Ct Ste 8,,Clive,50325,,,"AbbVie, Inc.",100000000204,"AbbVie, Inc.",IL,666.00,06/05/2015,Cash or cash equivalent,299266960,Humira,,P11-282,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,"AbbVie, Inc.",100000000204,"AbbVie, Inc.",IL,3782.50,07/14/2015,Cash or cash equivalent,299276878,Humira,,P11-282,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,"AbbVie, Inc.",100000000204,"AbbVie, Inc.",IL,572.23,01/08/2015,Cash or cash equivalent,299193866,Creon,,P12-792,,
Non-covered Recipient Entity,,,,,,,2024 NW 92nd Ct Ste 8,,Clive,50325,,,"AbbVie, Inc.",100000000204,"AbbVie, Inc.",IL,723.50,03/02/2015,Cash or cash equivalent,299222692,Humira,,P11-282,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,"W. L. Gore & Associates, Inc.",100000010774,"W. L. Gore & Associates, Inc.",DE,7011.45,06/09/2015,Cash or cash equivalent,295837646,,,Evaluation of the GORE EXCLUDER Iliac Branch Endoprosthesis for the Treatment of Common Iliac Artery Aneurysms or Aorto iliac Aneurysms,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,"W. L. Gore & Associates, Inc.",100000010774,"W. L. Gore & Associates, Inc.",DE,901.56,09/09/2015,Cash or cash equivalent,295837648,,,Evaluation of the GORE EXCLUDER Iliac Branch Endoprosthesis for the Treatment of Common Iliac Artery Aneurysms or Aorto iliac Aneurysms,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,"W. L. Gore & Associates, Inc.",100000010774,"W. L. Gore & Associates, Inc.",DE,1303.12,12/08/2015,Cash or cash equivalent,295837650,,,Evaluation of the GORE EXCLUDER Iliac Branch Endoprosthesis for the Treatment of Common Iliac Artery Aneurysms or Aorto iliac Aneurysms,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,"Millennium Pharmaceuticals, Inc.",100000000080,"Millennium Pharmaceuticals, Inc.",MA,18200.40,01/28/2015,Cash or cash equivalent,325754064,ADCETRIS,,Phase 3 Frontline Therapy Trial in Patients With Advanced Classical Hodgkin Lymphoma,,
Non-covered Recipient Entity,,,,,,,411 Laurel Street,Suite 3262,Des Moines,50314,,,Halozyme Inc,100000010716,Halozyme Inc,CA,13095.65,05/29/2015,Cash or cash equivalent,333206564,Hylenex,,CONtinuous Subcutaneous Insulin Infusion STudy ENrolling Type 1 (CONSISTENT 1): Evaluation of Metabolic Outcomes and Safety of Hylenex Recombinant (Hyaluronidase Human Injection) Used as a Preadministration Infusion Site Treatment in Subjects With Type 1 Diabetes (T1DM) Using Continuous Subcutaneous Insulin Infusion (CSII),,
Non-covered Recipient Entity,,,,,,,411 Laurel Street,Suite 3262,Des Moines,50314,,,Halozyme Inc,100000010716,Halozyme Inc,CA,283.49,04/09/2015,Cash or cash equivalent,333206572,Hylenex,,CONtinuous Subcutaneous Insulin Infusion STudy ENrolling Type 1 (CONSISTENT 1): Evaluation of Metabolic Outcomes and Safety of Hylenex Recombinant (Hyaluronidase Human Injection) Used as a Preadministration Infusion Site Treatment in Subjects With Type 1 Diabetes (T1DM) Using Continuous Subcutaneous Insulin Infusion (CSII),,
Non-covered Recipient Entity,,,,,,,411 Laurel Street,Suite 3262,Des Moines,50314,,,Halozyme Inc,100000010716,Halozyme Inc,CA,500.00,05/29/2015,Cash or cash equivalent,333206580,Hylenex,,CONtinuous Subcutaneous Insulin Infusion STudy ENrolling Type 1 (CONSISTENT 1): Evaluation of Metabolic Outcomes and Safety of Hylenex Recombinant (Hyaluronidase Human Injection) Used as a Preadministration Infusion Site Treatment in Subjects With Type 1 Diabetes (T1DM) Using Continuous Subcutaneous Insulin Infusion (CSII),,
Non-covered Recipient Entity,,,,,,,411 Laurel Street,Suite 3262,Des Moines,50314,,,Halozyme Inc,100000010716,Halozyme Inc,CA,190.00,06/18/2015,Cash or cash equivalent,333206584,Hylenex,,CONtinuous Subcutaneous Insulin Infusion STudy ENrolling Type 1 (CONSISTENT 1): Evaluation of Metabolic Outcomes and Safety of Hylenex Recombinant (Hyaluronidase Human Injection) Used as a Preadministration Infusion Site Treatment in Subjects With Type 1 Diabetes (T1DM) Using Continuous Subcutaneous Insulin Infusion (CSII),,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,"Millennium Pharmaceuticals, Inc.",100000000080,"Millennium Pharmaceuticals, Inc.",MA,42800.25,01/12/2015,Cash or cash equivalent,325753978,,,A Phase I Study of MLN6907 in Patients With Metastatic Colorectal,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,"Millennium Pharmaceuticals, Inc.",100000000080,"Millennium Pharmaceuticals, Inc.",MA,3085.40,01/15/2015,In-kind items and services,325752344,ADCETRIS,,Phase 3 Frontline Therapy Trial in Patients With Advanced Classical Hodgkin Lymphoma,,
Non-covered Recipient Entity,,,,,,,230 NEBRASKA ST,,SIOUX CITY,51101,,,"Millennium Pharmaceuticals, Inc.",100000000080,"Millennium Pharmaceuticals, Inc.",MA,10525.00,01/27/2015,Cash or cash equivalent,325753585,,,IXAZOMIB Plus Lenalidomide and Dexamethasone Versus Placebo Plus Lenalidomide and Dexamethasone in Adult Patients With Newly Diagnosed Multiple Myeloma,,
Non-covered Recipient Entity,,,,,,,411 Laurel Street,Suite 3262,Des Moines,50314,,,Halozyme Inc,100000010716,Halozyme Inc,CA,18848.95,02/05/2015,Cash or cash equivalent,333206015,Hylenex,,CONtinuous Subcutaneous Insulin Infusion STudy ENrolling Type 1 (CONSISTENT 1): Evaluation of Metabolic Outcomes and Safety of Hylenex Recombinant (Hyaluronidase Human Injection) Used as a Preadministration Infusion Site Treatment in Subjects With Type 1 Diabetes (T1DM) Using Continuous Subcutaneous Insulin Infusion (CSII),,
Non-covered Recipient Entity,,,,,,,411 Laurel Street,Suite 3262,Des Moines,50314,,,Halozyme Inc,100000010716,Halozyme Inc,CA,3965.30,01/08/2015,Cash or cash equivalent,333206022,Hylenex,,CONtinuous Subcutaneous Insulin Infusion STudy ENrolling Type 1 (CONSISTENT 1): Evaluation of Metabolic Outcomes and Safety of Hylenex Recombinant (Hyaluronidase Human Injection) Used as a Preadministration Infusion Site Treatment in Subjects With Type 1 Diabetes (T1DM) Using Continuous Subcutaneous Insulin Infusion (CSII),,
Non-covered Recipient Entity,,,,,,,411 Laurel Street,Suite 3262,Des Moines,50314,,,Halozyme Inc,100000010716,Halozyme Inc,CA,760.00,01/22/2015,Cash or cash equivalent,333206030,Hylenex,,CONtinuous Subcutaneous Insulin Infusion STudy ENrolling Type 1 (CONSISTENT 1): Evaluation of Metabolic Outcomes and Safety of Hylenex Recombinant (Hyaluronidase Human Injection) Used as a Preadministration Infusion Site Treatment in Subjects With Type 1 Diabetes (T1DM) Using Continuous Subcutaneous Insulin Infusion (CSII),,
Non-covered Recipient Entity,,,,,,,230 NEBRASKA ST,,SIOUX CITY,51101,,,"Millennium Pharmaceuticals, Inc.",100000000080,"Millennium Pharmaceuticals, Inc.",MA,1003.75,03/18/2015,In-kind items and services,325751354,,,A Study of Oral Ixazomib Maintenance Therapy in Patients With Newly Diagnosed Multiple Myeloma Not Treated With Stem Cell Transplantation,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,"Millennium Pharmaceuticals, Inc.",100000000080,"Millennium Pharmaceuticals, Inc.",MA,600.00,05/12/2015,Cash or cash equivalent,325751934,,,IXAZOMIB Plus Lenalidomide and Dexamethasone Versus Placebo Plus Lenalidomide and Dexamethasone in Adult Patients With Newly Diagnosed Multiple Myeloma,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Merck Sharp & Dohme Corporation,100000000053,Merck Sharp & Dohme Corporation,NJ,4881.60,03/25/2015,Cash or cash equivalent,332008573,GARDASIL9,,"A Randomized, International, Double-Blinded With In-House Blinding, Controlled With GARDASILTM, Dose-Ranging, Tolerability, Immunogenicity, and Efficacy Study of a Multivalent Human Papillomavirus HPV L1 Virus-Like Particle VLP Vaccine Administered to 16- to 26-Year-Old Women",,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Merck Sharp & Dohme Corporation,100000000053,Merck Sharp & Dohme Corporation,NJ,17955.00,09/18/2015,Cash or cash equivalent,332008587,KEYTRUDA,,"A Phase 3 Clinical Trial of Pembrolizumab MK-3475 in First Line Treatment of Recurrent,Metastatic Head and Neck Squamous Cell Carcinoma",,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Merck Sharp & Dohme Corporation,100000000053,Merck Sharp & Dohme Corporation,NJ,38418.40,02/18/2015,Cash or cash equivalent,332008601,KEYTRUDA,,"A Phase II,III Randomized Trial of Two Doses of MK-3475 SCH 900475 versus Docetaxel in Previously Treated Subjects with Non-Small Cell Lung Cancer",,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Merck Sharp & Dohme Corporation,100000000053,Merck Sharp & Dohme Corporation,NJ,8211.00,04/29/2015,Cash or cash equivalent,332008615,KEYTRUDA,,"A Phase II,III Randomized Trial of Two Doses of MK-3475 SCH 900475 versus Docetaxel in Previously Treated Subjects with Non-Small Cell Lung Cancer",,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Merck Sharp & Dohme Corporation,100000000053,Merck Sharp & Dohme Corporation,NJ,40741.80,04/07/2015,Cash or cash equivalent,332008621,KEYTRUDA,,"Randomized, Phase II Study of MK-3475 versus Chemotherapy in Patients with Advanced Melanoma",,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Merck Sharp & Dohme Corporation,100000000053,Merck Sharp & Dohme Corporation,NJ,1368.20,01/12/2015,In-kind items and services,332008631,KEYTRUDA,,"A Phase II,III Randomized Trial of Two Doses of MK-3475 SCH 900475 versus Docetaxel in Previously Treated Subjects with Non-Small Cell Lung Cancer",,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Merck Sharp & Dohme Corporation,100000000053,Merck Sharp & Dohme Corporation,NJ,189.50,02/09/2015,In-kind items and services,332008639,KEYTRUDA,,"A Phase II,III Randomized Trial of Two Doses of MK-3475 SCH 900475 versus Docetaxel in Previously Treated Subjects with Non-Small Cell Lung Cancer",,
Non-covered Recipient Entity,,,,,,,PO BOX 2959,,IOWA CITY,52244,,,Merck Sharp & Dohme Corporation,100000000053,Merck Sharp & Dohme Corporation,NJ,5854.99,09/08/2015,Cash or cash equivalent,332021615,DULERA,,"A 26-Week Randomized, Double-Blinded, Active Controlled Study Comparing the Safety of Mometasone Furoate,Formoterol Fumarate MDI Fixed Dose Combination Versus Mometasone Furoate MDI Monotherapy in Adolescents and Adults With Persistent Asthma Protocol No. P06241 also known as P202",,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Merck Sharp & Dohme Corporation,100000000053,Merck Sharp & Dohme Corporation,NJ,12998.90,05/19/2015,Cash or cash equivalent,332005991,JANUMET,,"A Phase III, Multicenter, Double-Blind, Randomized, Placebo-Controlled Clinical Trialto Evaluate the Safety and Efficacy MK-0431A A Fixed-Dose Combination Tablet ofSitagliptin and Metformin in Pediatric Patients with Type 2 Diabetes Mellitus WithInadequate Glycemic Control on Metformin Therapy Alone or in Combination withInsulin",,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Merck Sharp & Dohme Corporation,100000000053,Merck Sharp & Dohme Corporation,NJ,2864.00,10/23/2015,Cash or cash equivalent,332006005,JANUMET,,"A Phase III, Multicenter, Double-Blind, Randomized, Placebo-Controlled Clinical Trialto Evaluate the Safety and Efficacy MK-0431A A Fixed-Dose Combination Tablet ofSitagliptin and Metformin in Pediatric Patients with Type 2 Diabetes Mellitus WithInadequate Glycemic Control on Metformin Therapy Alone or in Combination withInsulin",,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,Merck Sharp & Dohme Corporation,100000000053,Merck Sharp & Dohme Corporation,NJ,9250.00,03/13/2015,Cash or cash equivalent,332006015,KEYTRUDA,,MK-3475 Expanded Access Program,,
Non-covered Recipient Entity,,,,,,,PO BOX 2959,,IOWA CITY,52244,,,Merck Sharp & Dohme Corporation,100000000053,Merck Sharp & Dohme Corporation,NJ,2700.00,09/01/2015,Cash or cash equivalent,332021635,RAGWITEK,,"A Phase III, Randomized, Placebo-Controlled Clinical Trial to Study the Efficacy and Safety of MK-3641, a Ragweed Ambrosia artemisiifolia Sublingual Immunotherapy Tablet, in Children With a History of Ragweed-Induced Rhinoconjunctivitis With or Without Asthma",,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Exelixis Inc.,100000010545,Exelixis Inc.,CA,7669.12,08/18/2015,Cash or cash equivalent,333244458,COMETRIQ,,A Study of Cabozantinib (XL184) vs Everolimus in Subjects With Metastatic Renal Cell Carcinoma (METEOR),,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Exelixis Inc.,100000010545,Exelixis Inc.,CA,47235.00,08/31/2015,Cash or cash equivalent,333244462,COMETRIQ,,A Study of Cabozantinib (XL184) vs Everolimus in Subjects With Metastatic Renal Cell Carcinoma (METEOR),,
Non-covered Recipient Entity,,,,,,,"2024 Nw 92nd Ct., suite. 8",,Clive,80325,,,Given Imaging Ltd.,100000000349,Given Imaging Ltd.,,40.80,07/13/2015,Cash or cash equivalent,334216026,,,MA-209,,
Non-covered Recipient Entity,,,,,,,"2024 Nw 92nd Ct., suite. 8",,Clive,50325,,,Given Imaging Ltd.,100000000349,Given Imaging Ltd.,,10.23,04/10/2015,Cash or cash equivalent,334216042,,,MA-209,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,"Millennium Pharmaceuticals, Inc.",100000000080,"Millennium Pharmaceuticals, Inc.",MA,17880.00,10/01/2015,Cash or cash equivalent,325756208,,,A Study of MLN0264 in Patients With Pancreatic Cancer,,
Non-covered Recipient Entity,,,,,,,2024 Nw 92nd Ct,Suite 8,Clive,50325,,,Given Imaging Ltd.,100000000349,Given Imaging Ltd.,,375.16,04/16/2015,Cash or cash equivalent,334216086,,,MA-209,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,"Millennium Pharmaceuticals, Inc.",100000000080,"Millennium Pharmaceuticals, Inc.",MA,16519.80,01/28/2015,Cash or cash equivalent,325755682,,,Alisertib (MLN8237) or Investigator's Choice in Patients With Relapsed/Refractory Peripheral T-Cell Lymphoma,,
Covered Recipient Teaching Hospital,2948,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVE 1353 JCP,,IOWA CITY,52242,,,"Millennium Pharmaceuticals, Inc.",100000000080,"Millennium Pharmaceuticals, Inc.",MA,655.25,03/04/2015,In-kind items and services,325757500,,,A Study of MLN0264 in Patients With Pancreatic Cancer,,
Non-covered Recipient Entity,,,,,,,230 Nebraska Street,,Sioux City,51101,,,Exelixis Inc.,100000010545,Exelixis Inc.,CA,250.00,02/18/2015,Cash or cash equivalent,333242972,COMETRIQ,,Study of Cabozantinib (XL184) Versus Prednisone in Men With Metastatic Castration-resistant Prostate Cancer Previously Treated with Docetaxel and Abiraterone or MDV3100 (COMET-1),,
