Covered_Recipient_Type,Teaching_Hospital_ID,Teaching_Hospital_Name,Physician_Profile_ID,Physician_First_Name,Physician_Middle_Name,Physician_Last_Name,Recipient_Primary_Business_Street_Address_Line1,Recipient_Primary_Business_Street_Address_Line2,Recipient_City,Recipient_Zip_Code,Physician_Primary_Type,Physician_Specialty,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,123.60,04/30/2014,Cash or cash equivalent,163732446
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,30.00,12/02/2014,Cash or cash equivalent,163705728
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,130.00,05/29/2014,Cash or cash equivalent,163698109
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,236.86,05/14/2014,Cash or cash equivalent,163697084
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,08/13/2014,Cash or cash equivalent,163704990
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,30.00,06/27/2014,Cash or cash equivalent,163700587
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,20.00,12/02/2014,Cash or cash equivalent,163734000
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,3375.00,03/27/2014,Cash or cash equivalent,163693116
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242-1009,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,448.00,05/29/2014,Cash or cash equivalent,198253288
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,B5 JESSUP HALL,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,1706.25,10/29/2014,Cash or cash equivalent,163803346
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Cochlear Ltd,100000005734,Cochlear Americas,CO,673.00,09/05/2014,Cash or cash equivalent,174047422
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Cochlear Ltd,100000005734,Cochlear Americas,CO,2640.00,05/19/2014,Cash or cash equivalent,174047410
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Cochlear Ltd,100000005734,Cochlear Americas,CO,1365.00,06/03/2014,Cash or cash equivalent,174047428
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Cochlear Ltd,100000005734,Cochlear Americas,CO,275.00,07/07/2014,Cash or cash equivalent,174047416
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242-1009,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,448.00,12/12/2014,Cash or cash equivalent,198253304
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,413.00,10/06/2014,Cash or cash equivalent,163706366
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Cochlear Ltd,100000005734,Cochlear Americas,CO,428.75,10/27/2014,Cash or cash equivalent,174047426
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Cochlear Ltd,100000005734,Cochlear Americas,CO,1473.00,05/07/2014,Cash or cash equivalent,174047408
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Cochlear Ltd,100000005734,Cochlear Americas,CO,339.00,01/27/2014,In-kind items and services,174047430
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Cochlear Ltd,100000005734,Cochlear Americas,CO,1259.00,04/09/2014,Cash or cash equivalent,174047406
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Cochlear Ltd,100000005734,Cochlear Americas,CO,275.00,07/24/2014,Cash or cash equivalent,174047418
Non-covered Recipient Entity,,,,,,,111 6TH AVE  Suite A100,,DES MOINES,50314,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,1950.00,04/22/2014,Cash or cash equivalent,198280924
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Cochlear Ltd,100000005734,Cochlear Americas,CO,1000.00,01/10/2014,Cash or cash equivalent,174047402
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Cochlear Ltd,100000005734,Cochlear Americas,CO,3906.00,03/12/2014,In-kind items and services,174048204
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Cochlear Ltd,100000005734,Cochlear Americas,CO,1365.00,09/25/2014,Cash or cash equivalent,174047424
Covered Recipient Physician,,,33805,Bruce,,Gantz,200 HAWKINS DR,,Iowa City,52242,Medical Doctor,Allopathic & Osteopathic Physicians|Otolaryngology,Cochlear Ltd,100000005734,Cochlear Americas,CO,268.96,02/22/2014,Cash or cash equivalent,174047958
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Cochlear Ltd,100000005734,Cochlear Americas,CO,1002.50,05/20/2014,Cash or cash equivalent,174047412
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Cochlear Ltd,100000005734,Cochlear Americas,CO,1438.00,03/19/2014,Cash or cash equivalent,174047404
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Cochlear Ltd,100000005734,Cochlear Americas,CO,147.00,06/16/2014,Cash or cash equivalent,174047414
Covered Recipient Physician,,,33805,Bruce,,Gantz,200 HAWKINS DR,,Iowa City,52242,Medical Doctor,Allopathic & Osteopathic Physicians|Otolaryngology,Cochlear Ltd,100000005734,Cochlear Americas,CO,89.04,02/22/2014,Cash or cash equivalent,174048000
Covered Recipient Physician,,,33805,Bruce,,Gantz,200 HAWKINS DR,,Iowa City,52242,Medical Doctor,Allopathic & Osteopathic Physicians|Otolaryngology,Cochlear Ltd,100000005734,Cochlear Americas,CO,174.85,02/22/2014,Cash or cash equivalent,174047960
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Cochlear Ltd,100000005734,Cochlear Americas,CO,1365.00,08/21/2014,Cash or cash equivalent,174047420
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,253.72,08/01/2014,Cash or cash equivalent,163703632
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,20.00,08/22/2014,Cash or cash equivalent,163708736
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,3245.60,07/18/2014,Cash or cash equivalent,163724982
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,102.15,09/26/2014,Cash or cash equivalent,163733240
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,2500.00,06/11/2014,Cash or cash equivalent,163701620
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,126.86,04/15/2014,Cash or cash equivalent,163694960
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,6273.30,04/22/2014,Cash or cash equivalent,163693266
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,156.86,09/30/2014,Cash or cash equivalent,163705754
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,20.00,08/18/2014,Cash or cash equivalent,163736594
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,74.70,02/28/2014,Cash or cash equivalent,163739798
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,125.00,04/30/2014,Cash or cash equivalent,163698726
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,20.00,09/19/2014,Cash or cash equivalent,163703614
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,500.00,12/12/2014,Cash or cash equivalent,163730708
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,402.83,07/24/2014,Cash or cash equivalent,163737258
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,08/19/2014,Cash or cash equivalent,163703500
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,60.00,09/29/2014,Cash or cash equivalent,163705360
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,10188.00,11/11/2014,Cash or cash equivalent,163708158
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,100.00,06/23/2014,Cash or cash equivalent,163700186
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,250.00,01/14/2014,Cash or cash equivalent,163689120
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,7.17,10/15/2014,Cash or cash equivalent,163685558
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,590.00,05/29/2014,Cash or cash equivalent,163698292
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,70.00,04/09/2014,Cash or cash equivalent,163693974
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,50.00,02/18/2014,Cash or cash equivalent,163691772
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,996.45,03/24/2014,Cash or cash equivalent,163731558
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,52.62,11/12/2014,Cash or cash equivalent,163686180
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,240.00,05/14/2014,Cash or cash equivalent,163698586
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,118.00,10/10/2014,Cash or cash equivalent,163706934
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,156.86,09/29/2014,Cash or cash equivalent,163705344
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,57.91,08/21/2014,Cash or cash equivalent,163684332
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,64.34,03/24/2014,Cash or cash equivalent,163690326
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,110.00,05/08/2014,Cash or cash equivalent,163697240
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,50.00,08/12/2014,Cash or cash equivalent,163702318
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,B5 JESSUP HALL,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,109.85,07/15/2014,Cash or cash equivalent,163803334
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,B5 JESSUP HALL,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,4371.20,09/01/2014,Cash or cash equivalent,163803336
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,B5 JESSUP HALL,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,15.80,10/17/2014,Cash or cash equivalent,163803342
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,50.00,07/16/2014,Cash or cash equivalent,163681124
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,244.08,08/28/2014,Cash or cash equivalent,163702980
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,146.86,07/08/2014,Cash or cash equivalent,163700026
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,126.86,04/24/2014,Cash or cash equivalent,163693308
Non-covered Recipient Entity,,,,,,,1111 6TH AVE,STE 450,DES MOINES,50314,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,42.50,09/02/2014,Cash or cash equivalent,163734032
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,156.44,10/07/2014,Cash or cash equivalent,163706370
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,126.86,11/03/2014,Cash or cash equivalent,163705426
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,126.86,05/13/2014,Cash or cash equivalent,163698576
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,50.00,06/03/2014,Cash or cash equivalent,163699056
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,120.00,09/15/2014,Cash or cash equivalent,163708446
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,50.00,09/03/2014,Cash or cash equivalent,163710554
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,4813.00,03/27/2014,Cash or cash equivalent,163690924
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,7519.20,09/18/2014,Cash or cash equivalent,163685888
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DRIVEDIVISION OF ENDOCRINOLOGYDE,,IOWA CITY,52242,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,180.00,04/21/2014,Cash or cash equivalent,163694034
Non-covered Recipient Entity,,,,,,,1701 W BROADWAY,,COUNCIL BLUFFS,51501,,,Novo Nordisk AS,100000000163,Novo Nordisk AS,,270.00,08/11/2014,Cash or cash equivalent,163710622
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,KARLSTORZ Endoscopy-America,100000005515,KARLSTORZ Endoscopy-America,CA,61685.00,03/06/2014,Cash or cash equivalent,192757444
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,Amarin Pharma Inc.,100000010379,Amarin Pharma Inc.,NJ,37995.00,12/02/2014,Cash or cash equivalent,208760102
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,KARLSTORZ Endoscopy-America,100000005515,KARLSTORZ Endoscopy-America,CA,33273.90,09/04/2014,Cash or cash equivalent,192757412
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,KARLSTORZ Endoscopy-America,100000005515,KARLSTORZ Endoscopy-America,CA,48062.30,09/09/2014,Cash or cash equivalent,192757426
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,KARLSTORZ Endoscopy-America,100000005515,KARLSTORZ Endoscopy-America,CA,499.37,10/14/2014,Cash or cash equivalent,192757486
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,KARLSTORZ Endoscopy-America,100000005515,KARLSTORZ Endoscopy-America,CA,54020.00,09/11/2014,Cash or cash equivalent,192757406
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,KARLSTORZ Endoscopy-America,100000005515,KARLSTORZ Endoscopy-America,CA,33273.90,03/06/2014,Cash or cash equivalent,192757440
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242-1009,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,448.00,05/29/2014,Cash or cash equivalent,198253258
Non-covered Recipient Entity,,,,,,,111 6TH AVE  Suite A100,,DES MOINES,50314,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,310.00,12/01/2014,Cash or cash equivalent,198280906
Covered Recipient Physician,,,1155351,TODD,J,JANUS,1221 PLEASANT ST,,DES MOINES,50309-1423,Medical Doctor,Allopathic & Osteopathic Physicians|Psychiatry & Neurology|Neurology,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,172.00,01/31/2014,Cash or cash equivalent,198232946
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242-1009,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,427.96,05/08/2014,Cash or cash equivalent,198253171
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242-1009,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,1327.50,05/29/2014,Cash or cash equivalent,198253246
Non-covered Recipient Entity,,,,,,,1440 PLEASANT ST STE 1,,DES MOINES,50314-1728,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,423.00,12/19/2014,Cash or cash equivalent,198266792
Non-covered Recipient Entity,,,,,,,111 6TH AVE  Suite A100,,DES MOINES,50314,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,1000.00,12/04/2014,Cash or cash equivalent,198280917
Non-covered Recipient Entity,,,,,,,111 6TH AVE  Suite A100,,DES MOINES,50314,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,2050.00,06/06/2014,Cash or cash equivalent,198280934
Non-covered Recipient Entity,,,,,,,111 6TH AVE  Suite A100,,DES MOINES,50314,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,2250.00,09/30/2014,Cash or cash equivalent,198280846
Non-covered Recipient Entity,,,,,,,111 6TH AVE  Suite A100,,DES MOINES,50314,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,600.00,07/31/2014,Cash or cash equivalent,198280890
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242-1009,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,448.00,05/29/2014,Cash or cash equivalent,198253262
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242-1009,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,2744.00,10/02/2014,Cash or cash equivalent,198253311
Non-covered Recipient Entity,,,,,,,111 6TH AVE  Suite A100,,DES MOINES,50314,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,1252.00,04/18/2014,Cash or cash equivalent,198280866
Non-covered Recipient Entity,,,,,,,600 7TH ST SE,4TH FL,CEDAR RAPIDS,52401,,,Stryker Corporation,100000010503,Stryker Corporation,MI,3665.00,07/09/2014,Cash or cash equivalent,204908074
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242-1009,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,3050.00,04/04/2014,Cash or cash equivalent,198253336
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242-1009,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,448.00,05/29/2014,Cash or cash equivalent,198253254
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242-1009,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,570.00,06/06/2014,Cash or cash equivalent,198253346
Non-covered Recipient Entity,,,,,,,111 6TH AVE  Suite A100,,DES MOINES,50314,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,626.00,07/18/2014,Cash or cash equivalent,198280856
Non-covered Recipient Entity,,,,,,,111 6TH AVE  Suite A100,,DES MOINES,50314,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,635.00,07/28/2014,Cash or cash equivalent,198280832
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242-1009,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,448.00,05/29/2014,Cash or cash equivalent,198253249
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242-1009,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,1914.00,12/19/2014,Cash or cash equivalent,198253325
Non-covered Recipient Entity,,,,,,,111 6TH AVE  Suite A100,,DES MOINES,50314,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,3375.00,10/02/2014,Cash or cash equivalent,198280896
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242-1009,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,448.00,05/29/2014,Cash or cash equivalent,198253278
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242-1009,,,Biogen Idec Inc.,100000000193,Biogen Idec Inc.,MA,1830.00,12/12/2014,Cash or cash equivalent,198253294
